transaction_id,account_id,transaction_type,amount,description,balance_after,timestamp,reference_id,status
T0001433,A00139,CREDIT,188.49,Interest Credit,57218.85,2019-01-17T20:02:47+00:00,,COMPLETED
T0001278,A00116,DEBIT,1670.98,Transfer In,25202.11,2020-09-04T04:11:58+00:00,,COMPLETED
T0000182,A00018,DEBIT,1639.93,Transfer In,173325.25,2021-05-12T12:30:17+00:00,,COMPLETED
T0000170,A00016,DEBIT,1466.72,Interest Credit,153136.44,2024-08-25T14:34:08+00:00,,COMPLETED
T0001182,A00109,DEBIT,1461.42,Transfer Out,146184.51,2023-02-10T11:36:19+00:00,,COMPLETED
T0001189,A00109,CREDIT,665.70,Transfer Out,145887.35,2022-05-30T13:19:33+00:00,,COMPLETED
T0001651,A00161,DEBIT,254.19,ATM Withdrawal,185281.44,2020-11-23T23:29:09+00:00,,COMPLETED
T0001781,A00171,CREDIT,666.88,POS Purchase,45067.31,2020-02-01T18:10:20+00:00,,COMPLETED
T0001997,A00195,DEBIT,217.21,Transfer In,50676.83,2024-05-09T09:12:32+00:00,,COMPLETED
T0001904,A00183,DEBIT,22737.35,Salary Deposit,176295.09,2024-12-01T02:38:08+00:00,,COMPLETED
T0001029,A00095,DEBIT,1425.12,Fee,63915.69,2025-01-05T20:19:48+00:00,,COMPLETED
T0000959,A00088,CREDIT,270.50,Interest Credit,196321.79,2024-07-04T07:34:13+00:00,,COMPLETED
T0001548,A00152,DEBIT,1475.69,POS Purchase,158531.71,2021-11-14T21:05:11+00:00,,COMPLETED
T0000559,A00052,DEBIT,1475.66,Transfer In,32925.23,2023-06-08T03:42:06+00:00,,COMPLETED
T0002211,A00215,CREDIT,307.38,Interest Credit,41225.4,2025-06-11T13:20:24+00:00,,COMPLETED
T0000579,A00054,CREDIT,1260.97,Interest Credit,52742.1,2022-12-14T20:05:18+00:00,,COMPLETED
T0001984,A00194,CREDIT,1847.50,Transfer In,118330.86,2020-05-30T08:19:10+00:00,,COMPLETED
T0001847,A00180,CREDIT,847.21,ATM Withdrawal,159893.09,2023-09-15T01:53:22+00:00,,COMPLETED
T0001653,A00161,CREDIT,1925.73,ATM Withdrawal,185848.84,2025-06-05T14:23:06+00:00,,COMPLETED
T0001097,A00102,DEBIT,1758.79,Transfer In,174638.48,2019-07-11T21:09:32+00:00,,COMPLETED
T0000997,A00091,CREDIT,132.77,Salary Deposit,14778.85,2024-03-29T19:12:35+00:00,,COMPLETED
T0001418,A00138,DEBIT,296.50,ATM Withdrawal,53800.99,2025-04-02T14:57:30+00:00,,COMPLETED
T0002106,A00207,DEBIT,507.00,Transfer Out,61697.07,2024-08-28T22:38:32+00:00,,COMPLETED
T0000351,A00035,CREDIT,767.95,Salary Deposit,195743.35,2020-09-11T05:04:35+00:00,,COMPLETED
T0000403,A00038,CREDIT,1061.91,POS Purchase,108617.23,2023-05-09T06:25:12+00:00,,COMPLETED
T0002165,A00211,CREDIT,1005.19,POS Purchase,137269.77,2019-02-25T12:35:05+00:00,,COMPLETED
T0000794,A00075,CREDIT,1405.30,Fee,28719.91,2025-02-01T18:36:12+00:00,,COMPLETED
T0001648,A00160,DEBIT,1385.22,POS Purchase,141099.98,2025-07-19T22:10:06+00:00,,COMPLETED
T0001927,A00187,CREDIT,27602.63,Transfer Out,64235.08,2020-05-29T08:45:48+00:00,,COMPLETED
T0001606,A00156,CREDIT,1380.63,Fee,152827.52,2022-04-16T15:47:14+00:00,,COMPLETED
T0000508,A00049,DEBIT,30555.58,ATM Withdrawal,85996.81,2020-09-15T04:38:33+00:00,,COMPLETED
T0000218,A00022,DEBIT,500.89,Transfer In,47250.27,2024-05-29T01:33:06+00:00,,COMPLETED
T0001372,A00133,DEBIT,515.62,ATM Withdrawal,105173.07,2020-12-06T05:19:18+00:00,,COMPLETED
T0000275,A00026,CREDIT,1511.35,Transfer Out,110223.56,2020-08-14T01:25:51+00:00,,COMPLETED
T0000422,A00040,DEBIT,1551.50,ATM Withdrawal,114909.13,2025-08-12T04:25:24+00:00,,COMPLETED
T0000543,A00052,CREDIT,108.33,Fee,33110.95,2022-10-30T07:21:30+00:00,,COMPLETED
T0001988,A00194,CREDIT,1557.34,ATM Withdrawal,118522.25,2025-09-03T16:49:14+00:00,,COMPLETED
T0001738,A00168,DEBIT,1722.60,Fee,74392.87,2021-09-30T13:19:23+00:00,,COMPLETED
T0001760,A00169,DEBIT,33.10,Salary Deposit,176635.22,2022-07-26T17:32:37+00:00,,COMPLETED
T0001783,A00171,CREDIT,411.72,ATM Withdrawal,44834.95,2020-12-27T07:47:35+00:00,,COMPLETED
T0001350,A00130,CREDIT,1026.85,Transfer In,78967.4,2023-09-12T03:01:32+00:00,,COMPLETED
T0002173,A00212,DEBIT,837.66,Interest Credit,172066.61,2022-09-17T10:41:15+00:00,,COMPLETED
T0000597,A00056,CREDIT,248.33,ATM Withdrawal,26102.1,2020-12-27T00:33:56+00:00,,COMPLETED
T0001902,A00183,CREDIT,872.21,Interest Credit,176359.93,2021-02-15T05:07:20+00:00,,COMPLETED
T0001922,A00186,CREDIT,488.22,Salary Deposit,52453.53,2023-11-17T22:58:47+00:00,,COMPLETED
T0000657,A00062,DEBIT,33315.61,Fee,109292.7,2020-01-30T18:25:11+00:00,,COMPLETED
T0000802,A00075,CREDIT,255.97,POS Purchase,28881.55,2025-04-14T20:56:55+00:00,,COMPLETED
T0001640,A00160,DEBIT,1614.76,POS Purchase,141891.03,2024-06-14T08:30:18+00:00,,COMPLETED
T0002032,A00199,CREDIT,20140.42,POS Purchase,93605.79,2024-09-15T04:58:30+00:00,,COMPLETED
T0001815,A00172,CREDIT,1359.39,Salary Deposit,187965.25,2022-11-02T07:39:59+00:00,,COMPLETED
T0000096,A00010,CREDIT,234.31,Transfer Out,187683.09,2024-12-17T12:01:33+00:00,,COMPLETED
T0000570,A00053,CREDIT,7661.17,ATM Withdrawal,97774.67,2019-06-08T15:51:25+00:00,,COMPLETED
T0002245,A00219,CREDIT,1334.68,Transfer In,108853.41,2020-02-28T22:14:39+00:00,,COMPLETED
T0001382,A00134,CREDIT,1911.26,POS Purchase,69595.93,2024-11-05T14:01:09+00:00,,COMPLETED
T0000261,A00025,DEBIT,676.53,Transfer Out,114400.21,2023-05-22T18:23:22+00:00,,COMPLETED
T0001790,A00171,DEBIT,722.68,ATM Withdrawal,45258.29,2019-05-12T03:03:35+00:00,,COMPLETED
T0002066,A00201,DEBIT,435.82,Transfer In,7437.88,2024-06-06T09:24:10+00:00,,COMPLETED
T0001776,A00170,CREDIT,675.14,ATM Withdrawal,142127.49,2025-08-11T15:58:07+00:00,,COMPLETED
T0001808,A00172,DEBIT,42852.18,Transfer Out,187898.27,2019-04-12T11:01:10+00:00,,COMPLETED
T0001797,A00172,CREDIT,11230.81,POS Purchase,188669.12,2020-05-19T21:00:25+00:00,,COMPLETED
T0001377,A00133,DEBIT,1361.14,ATM Withdrawal,105688.02,2020-07-16T06:59:30+00:00,,COMPLETED
T0000015,A00002,DEBIT,905.23,ATM Withdrawal,34412.0,2023-05-19T21:10:01+00:00,,COMPLETED
T0000454,A00044,DEBIT,847.81,Transfer Out,58022.15,2025-03-20T03:07:02+00:00,,COMPLETED
T0002352,A00234,CREDIT,450.85,ATM Withdrawal,64388.07,2020-07-03T21:02:30+00:00,,COMPLETED
T0001024,A00095,DEBIT,1903.64,Salary Deposit,63542.65,2025-07-03T05:07:23+00:00,,COMPLETED
T0002335,A00230,DEBIT,1073.50,Transfer In,123801.78,2019-09-05T04:22:53+00:00,,COMPLETED
T0000938,A00086,CREDIT,1130.19,POS Purchase,182855.57,2021-07-26T23:04:01+00:00,,COMPLETED
T0000037,A00006,DEBIT,1246.19,Salary Deposit,162595.45,2024-08-19T10:03:49+00:00,,COMPLETED
T0000556,A00052,CREDIT,8522.98,Fee,32650.2,2024-01-11T01:23:34+00:00,,COMPLETED
T0000996,A00091,CREDIT,1698.38,Transfer In,14988.06,2024-08-25T16:48:52+00:00,,COMPLETED
T0001361,A00132,DEBIT,1200.61,POS Purchase,42415.17,2020-10-06T21:24:02+00:00,,COMPLETED
T0002187,A00213,CREDIT,607.48,Salary Deposit,11202.4,2019-10-24T22:47:44+00:00,,COMPLETED
T0000615,A00057,CREDIT,864.75,Transfer Out,184500.28,2020-05-16T10:38:37+00:00,,COMPLETED
T0000444,A00042,DEBIT,38096.10,ATM Withdrawal,3863.8,2022-07-02T04:08:59+00:00,,COMPLETED
T0002050,A00200,DEBIT,1359.27,Fee,173494.0,2022-02-23T15:06:45+00:00,,COMPLETED
T0000826,A00078,DEBIT,42.26,POS Purchase,95780.85,2021-05-12T21:54:40+00:00,,COMPLETED
T0000336,A00034,DEBIT,1673.13,Salary Deposit,108916.62,2020-08-05T17:11:38+00:00,,COMPLETED
T0001118,A00103,DEBIT,172.06,Interest Credit,175450.24,2024-05-17T08:38:01+00:00,,COMPLETED
T0000329,A00032,DEBIT,1103.57,Transfer In,159754.97,2022-04-23T20:09:56+00:00,,COMPLETED
T0002216,A00216,DEBIT,634.02,ATM Withdrawal,49837.41,2022-07-22T11:52:22+00:00,,COMPLETED
T0002028,A00199,DEBIT,896.70,Transfer In,93596.96,2025-09-20T01:25:53+00:00,,COMPLETED
T0001858,A00180,CREDIT,1246.12,POS Purchase,160456.42,2022-01-28T15:48:10+00:00,,COMPLETED
T0001376,A00133,DEBIT,556.76,Salary Deposit,105530.5,2020-07-18T12:11:45+00:00,,COMPLETED
T0001436,A00139,DEBIT,263.34,Transfer In,57041.37,2022-01-01T18:20:33+00:00,,COMPLETED
T0000710,A00069,CREDIT,1680.81,Salary Deposit,121309.43,2024-05-04T15:42:38+00:00,,COMPLETED
T0001512,A00149,CREDIT,302.49,POS Purchase,145650.73,2021-10-29T06:30:15+00:00,,COMPLETED
T0000462,A00044,DEBIT,1929.33,Transfer In,58305.04,2020-07-02T03:17:56+00:00,,COMPLETED
T0001162,A00107,DEBIT,1933.30,Interest Credit,146237.69,2023-04-30T17:16:49+00:00,,COMPLETED
T0000142,A00014,CREDIT,963.93,Transfer In,68289.92,2024-02-16T00:35:43+00:00,,COMPLETED
T0000214,A00021,DEBIT,717.10,Transfer In,133803.43,2023-09-07T03:36:23+00:00,,COMPLETED
T0000945,A00087,CREDIT,1984.30,Interest Credit,116706.34,2022-05-29T03:15:16+00:00,,COMPLETED
T0001944,A00188,DEBIT,480.94,ATM Withdrawal,891.76,2020-12-05T22:26:33+00:00,,COMPLETED
T0000176,A00016,CREDIT,291.37,Transfer Out,152980.28,2025-11-27T12:33:31+00:00,,COMPLETED
T0000504,A00049,CREDIT,1491.60,Interest Credit,86174.91,2019-04-16T03:34:55+00:00,,COMPLETED
T0001836,A00177,CREDIT,15195.97,Interest Credit,72910.5,2022-08-18T13:33:35+00:00,,COMPLETED
T0001083,A00101,CREDIT,114.14,POS Purchase,3975.3,2021-11-13T19:53:56+00:00,,COMPLETED
T0001685,A00163,DEBIT,1440.67,Transfer In,158657.9,2024-09-25T01:29:54+00:00,,COMPLETED
T0001521,A00150,CREDIT,950.31,Fee,101594.47,2023-06-23T07:32:23+00:00,,COMPLETED
T0000206,A00020,CREDIT,629.39,Transfer In,125860.69,2023-04-28T15:13:40+00:00,,COMPLETED
T0000184,A00018,CREDIT,1521.08,ATM Withdrawal,173859.86,2021-10-16T23:55:47+00:00,,COMPLETED
T0000029,A00003,CREDIT,1280.26,ATM Withdrawal,155984.43,2020-03-09T02:46:52+00:00,,COMPLETED
T0001641,A00160,DEBIT,426.77,Interest Credit,141206.76,2025-09-14T16:49:24+00:00,,COMPLETED
T0002218,A00216,DEBIT,837.93,Salary Deposit,50495.04,2024-08-07T09:25:40+00:00,,COMPLETED
T0001034,A00097,DEBIT,100.31,Salary Deposit,97125.48,2021-04-08T15:30:43+00:00,,COMPLETED
T0000724,A00070,CREDIT,272.26,Fee,127220.78,2022-07-17T06:54:06+00:00,,COMPLETED
T0000672,A00065,CREDIT,1927.62,Fee,80038.25,2020-11-25T02:27:25+00:00,,COMPLETED
T0001331,A00127,CREDIT,618.43,Fee,20943.6,2019-05-07T02:14:40+00:00,,COMPLETED
T0001432,A00139,DEBIT,928.50,Transfer Out,57308.16,2025-09-16T11:23:40+00:00,,COMPLETED
T0000576,A00054,CREDIT,961.20,Interest Credit,52504.83,2022-04-21T13:20:10+00:00,,COMPLETED
T0002010,A00198,DEBIT,734.11,Fee,44769.11,2023-02-18T05:51:39+00:00,,COMPLETED
T0000389,A00037,CREDIT,331.19,Salary Deposit,76403.77,2019-07-13T16:42:40+00:00,,COMPLETED
T0002263,A00222,DEBIT,6312.33,POS Purchase,184270.67,2024-04-30T13:10:35+00:00,,COMPLETED
T0000062,A00008,CREDIT,21.39,Fee,187806.5,2022-07-05T10:56:51+00:00,,COMPLETED
T0001338,A00127,CREDIT,1637.52,Interest Credit,20676.62,2019-11-20T21:30:48+00:00,,COMPLETED
T0001592,A00156,CREDIT,1436.43,Salary Deposit,152508.8,2021-07-14T18:26:40+00:00,,COMPLETED
T0001535,A00151,DEBIT,76.22,Fee,191797.92,2020-08-29T00:37:37+00:00,,COMPLETED
T0001771,A00169,CREDIT,1148.51,POS Purchase,177190.2,2023-04-13T12:28:40+00:00,,COMPLETED
T0002215,A00216,DEBIT,1304.01,Fee,50223.37,2024-03-28T11:07:34+00:00,,COMPLETED
T0000981,A00090,CREDIT,1121.71,Transfer Out,149207.62,2021-06-01T18:24:58+00:00,,COMPLETED
T0001294,A00117,DEBIT,488.46,ATM Withdrawal,105051.44,2022-07-06T13:15:25+00:00,,COMPLETED
T0002158,A00211,DEBIT,24584.47,Transfer In,137586.16,2019-05-27T03:10:09+00:00,,COMPLETED
T0001750,A00168,CREDIT,1063.88,Salary Deposit,74502.6,2023-10-13T17:33:53+00:00,,COMPLETED
T0001168,A00108,DEBIT,623.54,Transfer Out,173764.15,2019-07-20T02:03:10+00:00,,COMPLETED
T0001040,A00097,DEBIT,1067.80,Transfer Out,96339.98,2020-11-01T23:33:20+00:00,,COMPLETED
T0000252,A00024,DEBIT,16655.42,POS Purchase,152886.39,2025-11-30T18:00:06+00:00,,COMPLETED
T0001525,A00150,CREDIT,1700.13,Interest Credit,102075.87,2025-10-04T23:35:22+00:00,,COMPLETED
T0002190,A00213,CREDIT,40285.09,Fee,11460.79,2024-01-08T01:20:33+00:00,,COMPLETED
T0001330,A00127,DEBIT,1434.81,Transfer Out,20839.59,2025-12-07T06:53:59+00:00,,COMPLETED
T0001919,A00186,CREDIT,1296.64,Transfer Out,52143.44,2023-11-27T19:37:10+00:00,,COMPLETED
T0002125,A00208,DEBIT,1673.07,Transfer Out,172880.17,2021-08-16T01:13:17+00:00,,COMPLETED
T0002260,A00221,CREDIT,800.07,ATM Withdrawal,119174.5,2023-09-21T05:21:10+00:00,,COMPLETED
T0000418,A00040,DEBIT,296.66,Interest Credit,114950.26,2023-03-06T15:06:29+00:00,,COMPLETED
T0001689,A00163,CREDIT,1913.98,Interest Credit,158182.43,2020-08-29T05:05:29+00:00,,COMPLETED
T0001532,A00151,DEBIT,481.32,Salary Deposit,191344.84,2020-09-07T09:20:13+00:00,,COMPLETED
T0000408,A00038,DEBIT,1474.34,Transfer In,108639.53,2024-10-01T00:23:41+00:00,,COMPLETED
T0000853,A00080,CREDIT,1357.68,Transfer In,123404.18,2023-02-16T06:57:08+00:00,,COMPLETED
T0000720,A00069,CREDIT,874.46,Transfer In,120927.8,2025-09-14T11:06:51+00:00,,COMPLETED
T0001283,A00117,DEBIT,852.83,Salary Deposit,105301.58,2019-11-19T13:15:38+00:00,,COMPLETED
T0000310,A00031,CREDIT,1993.92,Transfer Out,184511.96,2021-11-27T13:35:39+00:00,,COMPLETED
T0001123,A00103,CREDIT,1456.00,Transfer Out,175834.22,2021-07-16T18:20:02+00:00,,COMPLETED
T0000323,A00032,DEBIT,1409.60,Transfer Out,160275.75,2025-02-23T08:24:58+00:00,,COMPLETED
T0000542,A00052,CREDIT,921.15,Transfer Out,32782.0,2024-08-06T04:02:11+00:00,,COMPLETED
T0001032,A00095,CREDIT,1912.61,POS Purchase,64077.5,2019-11-10T11:21:40+00:00,,COMPLETED
T0001787,A00171,CREDIT,1847.83,Salary Deposit,45041.04,2021-06-16T21:00:34+00:00,,COMPLETED
T0001672,A00162,DEBIT,1099.90,ATM Withdrawal,23529.52,2023-08-07T17:48:04+00:00,,COMPLETED
T0000315,A00031,DEBIT,39.78,Transfer In,184530.69,2019-04-05T15:00:37+00:00,,COMPLETED
T0000059,A00008,DEBIT,590.21,Salary Deposit,188100.28,2021-12-10T15:52:16+00:00,,COMPLETED
T0000414,A00039,CREDIT,2.80,Transfer In,127058.48,2022-07-26T06:27:51+00:00,,COMPLETED
T0002253,A00219,CREDIT,49489.51,Fee,109379.84,2022-04-10T06:47:36+00:00,,COMPLETED
T0001662,A00161,DEBIT,254.69,ATM Withdrawal,186045.77,2025-01-05T01:35:25+00:00,,COMPLETED
T0000110,A00011,DEBIT,1767.15,Salary Deposit,166092.52,2024-09-24T20:34:49+00:00,,COMPLETED
T0000881,A00082,CREDIT,1691.40,Transfer In,178805.35,2023-12-20T15:11:53+00:00,,COMPLETED
T0000897,A00084,CREDIT,758.15,Interest Credit,20223.56,2022-05-20T12:28:14+00:00,,COMPLETED
T0001559,A00153,CREDIT,742.30,Salary Deposit,116472.9,2023-04-10T21:35:16+00:00,,COMPLETED
T0001353,A00130,DEBIT,1603.42,Transfer Out,79101.52,2022-12-25T08:43:40+00:00,,COMPLETED
T0000714,A00069,DEBIT,531.81,POS Purchase,121772.83,2023-05-14T00:08:31+00:00,,COMPLETED
T0001591,A00156,DEBIT,1674.33,Transfer In,152771.42,2019-07-08T12:59:35+00:00,,COMPLETED
T0001683,A00163,CREDIT,655.59,ATM Withdrawal,158511.02,2020-02-16T16:00:56+00:00,,COMPLETED
T0000287,A00027,DEBIT,1555.81,Transfer Out,136828.26,2019-05-13T19:39:37+00:00,,COMPLETED
T0000156,A00015,CREDIT,815.93,Transfer Out,176916.87,2019-09-24T06:38:33+00:00,,COMPLETED
T0001598,A00156,CREDIT,4825.65,Transfer Out,152759.35,2023-08-13T08:54:38+00:00,,COMPLETED
T0001661,A00161,DEBIT,1172.24,Interest Credit,185520.34,2021-03-11T21:11:57+00:00,,COMPLETED
T0002188,A00213,DEBIT,1473.16,POS Purchase,11595.07,2022-09-09T22:28:41+00:00,,COMPLETED
T0000216,A00022,CREDIT,6.59,ATM Withdrawal,47526.98,2025-05-03T07:02:25+00:00,,COMPLETED
T0001359,A00131,DEBIT,4601.92,Transfer In,154404.41,2021-05-24T01:56:18+00:00,,COMPLETED
T0001314,A00124,CREDIT,52.11,Interest Credit,113036.12,2025-06-18T06:59:48+00:00,,COMPLETED
T0000010,A00001,CREDIT,747.26,POS Purchase,140385.29,2020-11-30T08:53:14+00:00,,COMPLETED
T0001225,A00111,CREDIT,325.45,Salary Deposit,15295.71,2020-04-30T06:03:18+00:00,,COMPLETED
T0000066,A00008,CREDIT,321.67,POS Purchase,187354.74,2025-10-24T22:57:15+00:00,,COMPLETED
T0000822,A00078,DEBIT,448.13,Interest Credit,95208.55,2021-01-20T06:10:45+00:00,,COMPLETED
T0001933,A00187,CREDIT,1473.94,Fee,64177.78,2024-12-30T06:46:30+00:00,,COMPLETED
T0001143,A00106,CREDIT,230.85,Interest Credit,125045.05,2021-10-09T06:40:27+00:00,,COMPLETED
T0001246,A00113,CREDIT,1978.63,Transfer In,82616.39,2019-07-16T16:57:26+00:00,,COMPLETED
T0000811,A00077,CREDIT,80.18,ATM Withdrawal,152281.53,2022-01-28T03:42:21+00:00,,COMPLETED
T0000017,A00002,CREDIT,1604.27,Interest Credit,34218.96,2022-02-28T14:51:33+00:00,,COMPLETED
T0001260,A00115,DEBIT,1543.75,Transfer In,54564.18,2025-07-05T02:14:50+00:00,,COMPLETED
T0000193,A00018,DEBIT,467.39,Transfer In,173796.64,2021-09-14T09:18:22+00:00,,COMPLETED
T0001543,A00152,DEBIT,489.61,Fee,158790.92,2023-01-16T09:58:08+00:00,,COMPLETED
T0000494,A00048,DEBIT,1093.61,POS Purchase,99314.5,2021-06-25T14:23:00+00:00,,COMPLETED
T0000797,A00075,CREDIT,848.36,Transfer Out,28501.92,2022-10-15T10:39:14+00:00,,COMPLETED
T0001589,A00156,DEBIT,40.90,Interest Credit,152673.71,2023-02-18T05:16:15+00:00,,COMPLETED
T0001428,A00139,CREDIT,190.90,Transfer Out,56801.36,2023-10-01T06:50:36+00:00,,COMPLETED
T0002318,A00228,DEBIT,509.65,Transfer In,116454.34,2022-09-06T22:52:58+00:00,,COMPLETED
T0002101,A00205,CREDIT,143.31,ATM Withdrawal,25857.2,2023-12-03T05:14:07+00:00,,COMPLETED
T0001954,A00189,CREDIT,712.41,POS Purchase,44087.71,2023-12-05T06:22:58+00:00,,COMPLETED
T0001077,A00100,CREDIT,710.62,Transfer In,145911.58,2022-08-31T10:25:52+00:00,,COMPLETED
T0000198,A00020,DEBIT,1595.26,Fee,126616.99,2022-08-20T11:41:34+00:00,,COMPLETED
T0000302,A00031,CREDIT,1000.22,Salary Deposit,184759.92,2023-02-16T21:12:11+00:00,,COMPLETED
T0000479,A00046,DEBIT,157.92,Transfer In,94593.46,2025-03-25T05:58:06+00:00,,COMPLETED
T0002008,A00198,CREDIT,1384.51,Transfer In,45347.73,2019-08-06T00:28:15+00:00,,COMPLETED
T0001199,A00110,CREDIT,365.66,Salary Deposit,52926.38,2019-09-13T03:22:27+00:00,,COMPLETED
T0002132,A00209,DEBIT,1304.61,Interest Credit,130257.86,2023-09-21T23:23:19+00:00,,COMPLETED
T0002328,A00228,DEBIT,1140.08,Transfer In,116970.97,2024-01-04T06:41:12+00:00,,COMPLETED
T0000589,A00055,DEBIT,386.81,Fee,119241.68,2019-08-05T07:09:46+00:00,,COMPLETED
T0000627,A00059,DEBIT,180.24,Salary Deposit,1149.59,2024-06-27T16:34:04+00:00,,COMPLETED
T0001906,A00184,DEBIT,925.22,Interest Credit,46121.75,2023-07-06T03:28:35+00:00,,COMPLETED
T0000702,A00068,DEBIT,1008.60,ATM Withdrawal,172640.26,2022-02-20T14:58:12+00:00,,COMPLETED
T0001390,A00135,DEBIT,262.96,POS Purchase,160790.38,2024-10-12T04:26:47+00:00,,COMPLETED
T0001645,A00160,CREDIT,1023.83,Salary Deposit,141432.64,2019-03-09T11:47:34+00:00,,COMPLETED
T0000262,A00025,DEBIT,103.45,ATM Withdrawal,114403.46,2023-04-26T03:07:14+00:00,,COMPLETED
T0001188,A00109,DEBIT,1278.24,Salary Deposit,145795.95,2020-05-29T13:35:27+00:00,,COMPLETED
T0000264,A00025,DEBIT,1573.48,Fee,113834.72,2024-01-27T06:02:20+00:00,,COMPLETED
T0000731,A00071,DEBIT,1795.99,Transfer In,176635.28,2024-07-12T02:38:04+00:00,,COMPLETED
T0000084,A00010,CREDIT,945.53,Salary Deposit,187859.25,2023-07-09T15:00:04+00:00,,COMPLETED
T0001655,A00161,CREDIT,68.84,Interest Credit,185322.08,2021-01-10T02:35:13+00:00,,COMPLETED
T0000989,A00090,DEBIT,17043.23,Interest Credit,148765.02,2021-04-22T23:47:32+00:00,,COMPLETED
T0001874,A00182,CREDIT,67.61,Fee,195792.57,2021-10-18T16:44:39+00:00,,COMPLETED
T0000136,A00014,CREDIT,1482.84,Interest Credit,68140.47,2022-01-20T17:34:03+00:00,,COMPLETED
T0000728,A00070,DEBIT,595.84,Transfer In,126906.69,2022-05-25T02:27:39+00:00,,COMPLETED
T0002148,A00210,CREDIT,1205.24,Transfer Out,194175.5,2021-11-19T22:46:26+00:00,,COMPLETED
T0000440,A00042,DEBIT,948.32,ATM Withdrawal,3009.49,2024-02-10T03:22:10+00:00,,COMPLETED
T0000591,A00055,DEBIT,398.93,ATM Withdrawal,119256.19,2024-02-14T03:19:30+00:00,,COMPLETED
T0000399,A00038,DEBIT,1802.92,Salary Deposit,108446.75,2024-03-10T07:32:41+00:00,,COMPLETED
T0000788,A00074,CREDIT,1189.94,ATM Withdrawal,38748.38,2022-04-03T01:40:34+00:00,,COMPLETED
T0000148,A00014,DEBIT,863.71,Fee,68894.52,2021-05-21T17:36:51+00:00,,COMPLETED
T0000687,A00066,DEBIT,102.91,Salary Deposit,34106.19,2020-05-24T15:54:40+00:00,,COMPLETED
T0000161,A00016,CREDIT,1462.37,Transfer Out,153366.84,2025-03-28T07:32:42+00:00,,COMPLETED
T0000832,A00078,CREDIT,1017.31,ATM Withdrawal,95665.66,2021-07-30T19:12:07+00:00,,COMPLETED
T0000221,A00022,CREDIT,25.84,ATM Withdrawal,47403.09,2021-03-23T04:23:04+00:00,,COMPLETED
T0000845,A00079,CREDIT,325.59,Fee,24351.92,2022-11-18T16:31:52+00:00,,COMPLETED
T0002323,A00228,DEBIT,215.90,Fee,117034.68,2023-04-22T20:52:33+00:00,,COMPLETED
T0001397,A00135,DEBIT,884.46,Transfer Out,159876.7,2023-09-10T19:10:05+00:00,,COMPLETED
T0001914,A00185,DEBIT,38350.25,Transfer Out,159924.34,2023-11-07T19:43:04+00:00,,COMPLETED
T0000088,A00010,CREDIT,542.10,Fee,187999.88,2023-02-26T08:01:12+00:00,,COMPLETED
T0000506,A00049,DEBIT,1561.97,Fee,86185.84,2019-11-28T08:48:54+00:00,,COMPLETED
T0000827,A00078,DEBIT,743.18,Interest Credit,95537.52,2019-03-08T19:57:01+00:00,,COMPLETED
T0000348,A00034,DEBIT,518.85,Transfer Out,109291.91,2025-12-11T08:31:50+00:00,,COMPLETED
T0000068,A00008,CREDIT,1190.29,ATM Withdrawal,187417.67,2020-02-07T15:16:29+00:00,,COMPLETED
T0001561,A00153,CREDIT,194.08,POS Purchase,116660.32,2021-12-28T09:26:39+00:00,,COMPLETED
T0000871,A00081,CREDIT,1842.04,Fee,33203.42,2020-07-30T14:06:47+00:00,,COMPLETED
T0001219,A00111,CREDIT,497.35,Transfer In,15477.37,2021-05-04T22:20:12+00:00,,COMPLETED
T0000817,A00077,DEBIT,35200.97,Salary Deposit,151970.78,2022-06-04T12:01:00+00:00,,COMPLETED
T0000533,A00051,CREDIT,24.72,Fee,190679.76,2022-05-19T15:25:42+00:00,,COMPLETED
T0001693,A00164,CREDIT,1978.43,Interest Credit,65334.84,2023-09-20T01:59:12+00:00,,COMPLETED
T0000887,A00083,DEBIT,1115.08,Transfer In,81097.49,2024-02-23T20:02:03+00:00,,COMPLETED
T0001467,A00142,DEBIT,562.55,Transfer Out,127121.68,2025-08-14T17:57:06+00:00,,COMPLETED
T0000980,A00090,CREDIT,647.18,ATM Withdrawal,148624.46,2025-11-04T16:55:53+00:00,,COMPLETED
T0002048,A00200,CREDIT,35.29,Salary Deposit,173655.0,2019-05-28T13:33:53+00:00,,COMPLETED
T0001220,A00111,CREDIT,25393.70,Transfer In,15013.36,2021-05-31T10:39:31+00:00,,COMPLETED
T0000875,A00082,DEBIT,315.52,Interest Credit,178692.34,2020-08-28T21:51:37+00:00,,COMPLETED
T0002356,A00234,CREDIT,818.97,Interest Credit,63796.69,2024-09-10T05:48:22+00:00,,COMPLETED
T0002282,A00224,DEBIT,1618.50,POS Purchase,159512.0,2025-01-03T19:13:33+00:00,,COMPLETED
T0000435,A00041,DEBIT,40251.92,Fee,157458.4,2024-11-07T15:02:24+00:00,,COMPLETED
T0000299,A00030,DEBIT,927.65,POS Purchase,123820.35,2020-02-26T18:21:27+00:00,,COMPLETED
T0000699,A00067,CREDIT,892.30,Fee,144971.95,2023-11-27T13:10:51+00:00,,COMPLETED
T0002137,A00209,DEBIT,102.83,Transfer In,129467.41,2021-02-07T18:40:31+00:00,,COMPLETED
